,sumr_list
1035,-485.07643764453195
1036,-980.2844988197215
1037,-855.7885557057643
1038,-937.22091671541
1039,-3519.6275732780305
1040,-1708.323767213865
1041,-2736.1316935425166
1042,-9371.522683400588
1043,-2983.2185418605736
1044,-10491.864173092084
1045,-1784.5977796406514
1046,-1902.2530696547583
1047,-1734.843859042268
1048,-1951.1348886493086
1049,-1137.0676939894392
1050,-4403.716470042483
1051,-2953.3364341709985
1052,-2582.494553617053
1053,-1288.1458969189944
1054,-7892.1972634155
1055,-15973.224166196915
1056,-2386.754896286244
1057,-2145.0347029047525
1058,-8029.933378431817
1059,-3929.102652860099
1060,-3881.2559683689196
1061,-1074.4371266005376
1062,-2999.1649329060856
1063,-2491.248963750042
1064,-1548.3515981525486
1065,-1452.846935132655
1066,-187.54100835085913
1067,-3034.3815248000856
1068,-3614.154839734231
1069,-4897.091183906568
1070,-1561.776716627113
1071,-5408.948419830449
1072,-1021.6197406230851
1073,-1030.5156581755518
1074,-8833.853552290573
1075,-1126.573603820649
1076,-260.72343681320746
1077,-7560.489850623786
1078,-7524.613840787185
1079,-9824.740412288746
1080,-235.0529435206433
1081,-848.7866702303872
1082,-5556.457974138278
1083,-3263.765958587224
1084,-4642.444902964489
1085,-1664.3321688135334
1086,-1270.2206680071042
1087,-4225.880464802661
1088,-2700.52153393198
1089,-6060.630647866613
1090,-10261.75911272649
1091,-3396.786187908584
1092,-12464.709561779184
1093,-4954.270931814011
1094,-1724.563355227569
1095,-1292.0136385772466
1096,-6150.998497695564
1097,-2388.656824353316
1098,-2290.22301641828
1099,-576.8942230973462
1100,-429.6345569621553
1101,-2053.201251833018
1102,-4050.532990165403
1103,-6727.456187860963
1104,-3040.294636333158
1105,-752.6469083261554
1106,-3862.184523340675
1107,-198.22666357366722
1108,-3457.4785389772046
1109,-923.573951915724
1110,-8874.955955909587
1111,-290.5806944039414
1112,-5300.530916530743
1113,-1786.0885515720922
1114,-4203.224606432634
1115,-8672.926550973927
1116,-1322.4801427869538
1117,-3021.8812557079564
1118,-999.3458379996697
1119,-874.526971569675
1120,-7269.750823014613
1121,-1044.2244657880365
1122,-593.2882723665471
1123,-5732.34860416746
1124,-4635.208866001572
1125,-994.7410315445487
1126,-4750.486740573676
1127,-5238.483785257615
1128,-1002.3447001168388
1129,-2568.9040305463946
1130,-568.7691368180405
1131,-6962.28508931852
1132,-3967.93590679253
1133,-11503.846114122778
1134,-3019.149928215496
1135,-4327.761250649373
1136,-1282.5892718807834
1137,-782.7672183095611
1138,-6448.435425219313
1139,-4784.560808561205
1140,-1950.2150306440528
1141,-4946.86159342595
1142,-3811.7784882860224
1143,-416.3025586811283
1144,-3175.5620796810194
1145,-747.5737316259473
1146,-528.0771259869207
1147,-5036.610688338749
1148,-4730.666126546435
1149,-962.3031748577525
1150,-1388.468771975488
1151,-859.119388465229
1152,-1897.1986896771589
1153,-80.66785472657627
1154,-1857.7422731669767
1155,-3725.5604010904176
1156,-481.4310868254942
1157,-3463.7742405813
1158,-2699.93618689211
1159,-1149.9406580670666
1160,-2535.035948798094
1161,-5303.311724315634
1162,-496.3857969615545
1163,-2753.6247186207816
1164,-1359.8155179707896
1165,-3610.4855451865665
1166,-1327.3212807113264
1167,-5320.90114918567
1168,-119.20971950043875
1169,-5515.052465304526
1170,-10546.443671210627
1171,-5407.298430726163
1172,-9967.435482428185
1173,-2311.012312698579
1174,-2868.1516689569635
1175,-2250.866048635692
1176,-1336.3993116910513
1177,-2590.0659319135184
1178,-469.4891251174771
1179,-2409.292917886007
1180,-2415.2264279510587
1181,-1364.7088788403873
1182,-2353.1422002766144
1183,-2701.8885626661877
1184,-1071.829698377993
1185,-10768.049872207732
1186,-6105.761809622396
1187,-3486.1531266633538
1188,-4038.378345186843
1189,-533.7574932149373
1190,-3046.438399409109
1191,-1090.0900337717762
1192,-1012.5932781801873
1193,-431.5530745775128
1194,-1183.6959230409368
1195,-526.0142554185478
1196,-736.1708467738922
1197,-3448.5505172051785
1198,-702.3471346691595
1199,-2098.978102257987
1200,-1845.0907333538723
1201,-3659.6121274125285
1202,-6313.061100070676
1203,-2915.96335109991
1204,-2909.688697080558
1205,-421.0784749506317
1206,-1808.947745020138
1207,-3822.1218898748457
1208,-816.9336808636126
1209,-3390.6376266185553
1210,-7890.928557938693
1211,-1053.5047414362334
1212,-1965.2122788700133
